4,0.0000,20.0000,nan,False,False,0.0000,False,False,0.0000,1557732955.7221
4,20.0696,20.0018,21.1870,False,False,0.0000,True,True,0.0000,1557732976.9184
4,40.0917,20.0037,21.1040,False,False,0.0000,True,True,0.0000,1557732995.8124
4,60.1676,20.0055,21.0207,False,False,0.0000,True,True,0.0000,1557733015.8987
4,80.2483,20.0074,21.0207,False,False,0.0000,True,True,0.0000,1557733035.9760
4,100.3219,20.0092,20.9370,False,False,0.0000,True,True,0.0000,1557733056.0504
4,120.3955,20.0111,20.8750,False,False,0.0000,True,True,0.0000,1557733076.1245
4,140.4778,20.0129,20.8120,False,False,0.0000,True,True,0.0000,1557733096.2113
4,160.5635,20.0148,20.8120,False,False,0.0000,True,True,0.0000,1557733116.2889
4,180.6392,20.0166,20.7707,False,False,0.0000,True,True,0.0000,1557733137.4876
4,200.6460,20.0185,20.6870,False,False,0.0000,True,True,0.0000,1557733156.3691
4,220.7192,20.0203,20.4370,False,False,0.0000,True,True,0.0000,1557733177.5737
4,240.7212,20.0221,20.4370,False,False,0.0000,True,True,0.0000,1557733196.4456
4,260.7959,20.0240,20.2707,False,False,0.0000,True,True,0.0000,1557733216.5215
4,280.8917,20.0258,20.1250,False,False,0.0000,False,False,1557733236.6194,1557733236.6201
4,300.9684,20.0277,20.0000,False,False,0.0000,False,False,1557733236.6194,1557733256.6970
4,321.0417,20.0295,20.0000,False,False,0.0000,False,False,1557733236.6194,1557733276.7755
4,341.1244,20.0314,19.8957,True,True,1557733297.9720,False,False,1557733236.6194,1557733297.9723
4,361.2188,20.0332,19.8750,True,True,1557733297.9720,False,False,1557733236.6194,1557733316.9448
4,381.2884,20.0351,20.4790,False,False,1557733297.9720,False,False,1557733236.6194,1557733338.1423
4,401.3006,20.0369,20.6250,False,False,1557733297.9720,True,True,1557733236.6194,1557733357.0331
4,421.3822,20.0388,20.6250,False,False,1557733297.9720,True,True,1557733236.6194,1557733377.1155
4,441.4607,20.0406,20.6250,False,False,1557733297.9720,True,True,1557733236.6194,1557733397.1937
4,461.5369,20.0425,20.6250,False,False,1557733297.9720,True,True,1557733236.6194,1557733417.2621
4,481.6164,20.0443,20.6250,False,False,1557733297.9720,True,True,1557733236.6194,1557733437.3495
4,501.6958,20.0462,20.6250,False,False,1557733297.9720,True,True,1557733236.6194,1557733457.4220
4,521.7678,20.0480,20.6250,False,False,1557733297.9720,True,True,1557733236.6194,1557733477.4906
4,541.8589,20.0499,20.6250,False,False,1557733297.9720,True,True,1557733236.6194,1557733497.5894
4,561.9370,20.0517,20.6250,False,False,1557733297.9720,True,True,1557733236.6194,1557733517.6675
4,582.0202,20.0535,20.6250,False,False,1557733297.9720,True,True,1557733236.6194,1557733537.7468
4,602.0958,20.0554,20.6250,False,False,1557733297.9720,True,True,1557733236.6194,1557733557.8228
4,622.1714,20.0572,20.6250,False,False,1557733297.9720,True,True,1557733236.6194,1557733577.9015
4,642.1940,20.0591,20.6250,False,False,1557733297.9720,True,True,1557733236.6194,1557733597.9168
4,662.2668,20.0609,20.6250,False,False,1557733297.9720,True,True,1557733236.6194,1557733618.0057
4,682.3519,20.0628,20.6250,False,False,1557733297.9720,True,True,1557733236.6194,1557733638.0793
4,702.3585,20.0646,20.6250,False,False,1557733297.9720,True,True,1557733236.6194,1557733658.0874
4,722.4558,20.0665,20.6250,False,False,1557733297.9720,True,True,1557733236.6194,1557733678.1822
4,742.5283,20.0683,20.6250,False,False,1557733297.9720,True,True,1557733236.6194,1557733698.2547
4,762.6087,20.0702,20.6250,False,False,1557733297.9720,True,True,1557733236.6194,1557733720.5978
4,782.6464,20.0720,20.6250,False,False,1557733297.9720,True,True,1557733236.6194,1557733738.3738
4,802.7348,20.0739,20.6250,False,False,1557733297.9720,True,True,1557733236.6194,1557733758.4639
4,822.8186,20.0757,20.6250,False,False,1557733297.9720,True,True,1557733236.6194,1557733778.5412
4,842.8857,20.0775,20.6250,False,False,1557733297.9720,True,True,1557733236.6194,1557733798.6189
4,862.9686,20.0794,20.6250,False,False,1557733297.9720,True,True,1557733236.6194,1557733819.8266
4,882.9799,20.0812,20.6250,False,False,1557733297.9720,True,True,1557733236.6194,1557733838.7134
4,903.0702,20.0831,20.6250,False,False,1557733297.9720,True,True,1557733236.6194,1557733859.9226
4,923.1689,20.0849,20.6250,False,False,1557733297.9720,True,True,1557733236.6194,1557733878.9049
4,943.2561,20.0868,20.6250,False,False,1557733297.9720,True,True,1557733236.6194,1557733900.1158
4,963.2597,20.0886,20.6250,False,False,1557733297.9720,True,True,1557733236.6194,1557733918.9952
4,983.3436,20.0905,20.6250,False,False,1557733297.9720,True,True,1557733236.6194,1557733939.0758
4,1003.4341,20.0923,20.6250,False,False,1557733297.9720,True,True,1557733236.6194,1557733959.1576
4,1023.5229,20.0942,20.6250,False,False,1557733297.9720,True,True,1557733236.6194,1557733979.2461
4,1043.5927,20.0960,20.6663,False,False,1557733297.9720,True,True,1557733236.6194,1557733999.3159
4,1063.6636,20.0979,20.6663,False,False,1557733297.9720,True,True,1557733236.6194,1557734019.3868
4,1083.7341,20.0997,20.6457,False,False,1557733297.9720,True,True,1557733236.6194,1557734039.4632
4,1103.7389,20.1015,20.6250,False,False,1557733297.9720,True,True,1557733236.6194,1557734059.4616
4,1123.8072,20.1034,20.6250,False,False,1557733297.9720,True,True,1557733236.6194,1557734079.5350
4,1143.8819,20.1052,20.6250,False,False,1557733297.9720,True,True,1557733236.6194,1557734099.6183
