6,1544118059.558858,28.0,nan
6,1544118075.606126,36.0,nan
6,1544118091.653903,44.0,nan
6,1544118107.69895,52.0,nan
6,1544118123.744338,60.0,nan
6,1544118139.78925,68.0,nan
6,1544118155.835927,76.0,nan
