7,1544118059.559016,28.0,nan
7,1544118075.606518,36.0,nan
7,1544118091.654321,44.0,nan
7,1544118107.699339,52.0,nan
7,1544118123.744683,60.0,nan
7,1544118139.789638,68.0,nan
7,1544118155.836362,76.0,nan
