5,1544118059.558716,28.0,nan
5,1544118075.605672,36.0,nan
5,1544118091.65348,44.0,nan
5,1544118107.698559,52.0,nan
5,1544118123.743989,60.0,nan
5,1544118139.788863,68.0,nan
5,1544118155.835493,76.0,nan
